movieId,title,genres,movieId,sum(rating),count(userId),popularity
58078,"Air I Breathe, The (2007)",Crime|Drama|Romance|Thriller,58078,1014.5,306,3.315359477124183
72039,35 Shots of Rum (35 rhums) (2008),Drama,72039,215.5,65,3.3153846153846156
3110,Country (1984),Drama,3110,709.5,214,3.3154205607476634
70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,70,52454.0,15821,3.315466784653309
5426,Bad Company (1972),Western,5426,278.5,84,3.3154761904761907
5232,Road to Singapore (1940),Comedy|Musical,5232,557.0,168,3.3154761904761907
3005,"Bone Collector, The (1999)",Thriller,3005,27572.0,8316,3.3155363155363156
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,6909,1870.0,564,3.3156028368794326
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,52950,2400.5,724,3.3156077348066297
150995,Retribution (2015),Action|Mystery|Thriller,150995,63.0,19,3.3157894736842106
140844,13 Minutes (2015),Drama,140844,63.0,19,3.3157894736842106
174087,Feed the Kitty (1952),Animation|Children|Comedy,174087,63.0,19,3.3157894736842106
166655,Hell House LLC (2015),Horror|Thriller,166655,126.0,38,3.3157894736842106
83763,My Wife's Relations (1922),Comedy,83763,63.0,19,3.3157894736842106
64245,"Bell Boy, The (1918)",Comedy,64245,63.0,19,3.3157894736842106
48268,Empire Falls (2005),Drama|Romance,48268,126.0,38,3.3157894736842106
8624,Freedom Downtime (2001),Adventure|Crime|Documentary,8624,63.0,19,3.3157894736842106
49389,The Great Train Robbery (1903),Crime|Western,49389,441.0,133,3.3157894736842106
94659,Walking with Prehistoric Beasts (2001),Animation|Documentary,94659,63.0,19,3.3157894736842106
110548,"Loving Story, The (2011)",Documentary,110548,63.0,19,3.3157894736842106
59016,Street Kings (2008),Crime|Drama|Thriller,59016,2387.5,720,3.3159722222222223
113532,"Inbetweeners 2, The (2014)",Comedy,113532,451.0,136,3.3161764705882355
2774,Better Than Chocolate (1999),Comedy|Romance,2774,2580.0,778,3.316195372750643
79946,"Joneses, The (2009)",Comedy|Drama,79946,1001.5,302,3.316225165562914
4671,Sweetie (1989),Drama,4671,388.0,117,3.3162393162393164
2899,Gulliver's Travels (1939),Adventure|Animation|Children,2899,2427.5,732,3.316256830601093
99750,"Iceman, The (2012)",Crime|Drama|Thriller,99750,975.0,294,3.316326530612245
114601,This Is Where I Leave You (2014),Comedy|Drama,114601,1300.0,392,3.316326530612245
7570,Octopussy (1983),Action|Adventure|Thriller,7570,6367.5,1920,3.31640625
97311,Butter (2011),Comedy,97311,686.5,207,3.316425120772947
185571,I Can Only Imagine (2018),Children|Drama,185571,99.5,30,3.316666666666667
98400,Imaginaerum (2012),Fantasy|Musical,98400,199.0,60,3.316666666666667
139655,Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,139655,832.5,251,3.316733067729084
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,2001,52922.0,15956,3.3167460516420157
1518,Breakdown (1997),Action|Thriller,1518,10932.0,3296,3.316747572815534
7324,Hidalgo (2004),Adventure|Drama,7324,7167.5,2161,3.3167515039333644
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,34323,3940.5,1188,3.316919191919192
3272,Bad Lieutenant (1992),Crime|Drama,3272,4853.0,1463,3.3171565276828434
4049,Rancho Deluxe (1975),Comedy|Western,4049,308.5,93,3.317204301075269
136335,Scooby-Doo and the Alien Invaders (2000),Animation|Children,136335,172.5,52,3.3173076923076925
114250,My Old Lady (2014),Comedy|Drama,114250,209.0,63,3.3174603174603177
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,127390,663.5,200,3.3175
7406,"Flying Deuces, The (1939)",Comedy,7406,245.5,74,3.3175675675675675
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western,5375,527.5,159,3.3176100628930816
51638,"Westerner, The (1940)",Western,51638,282.0,85,3.3176470588235296
54962,"Nines, The (2007)",Drama|Mystery,54962,1728.5,521,3.317658349328215
5063,One-Eyed Jacks (1961),Western,5063,600.5,181,3.31767955801105
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,7355,600.5,181,3.31767955801105
61167,Henry Poole is Here (2008),Drama|Mystery,61167,637.0,192,3.3177083333333335
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,34532,6197.5,1868,3.3177194860813706
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,8984,34458.0,10386,3.317735413056037
865,Small Faces (1996),Drama,865,355.0,107,3.317757009345794
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,27706,18497.5,5575,3.3179372197309416
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,4299,27669.5,8339,3.3180837030819044
120781,Nocturna (2007),Adventure|Animation|Children|Fantasy|Mystery,120781,36.5,11,3.3181818181818183
143231,Double Teamed (2002),Children|Drama,143231,36.5,11,3.3181818181818183
88305,"Wedding in Blood (Noces rouges, Les) (1973)",Crime|Drama,88305,36.5,11,3.3181818181818183
152579,Regular Show: The Movie (2015),Animation|Comedy|Sci-Fi,152579,73.0,22,3.3181818181818183
74271,Space Pirate Captain Harlock: Arcadia of My Youth (Waga seishun no Arcadia) (1982),Action|Adventure|Animation|Drama|Sci-Fi,74271,36.5,11,3.3181818181818183
136540,The FP (2012),Comedy,136540,36.5,11,3.3181818181818183
71474,Down to the Cellar (Do pivnice) (1983),Adventure|Fantasy|Thriller,71474,36.5,11,3.3181818181818183
146730,Lost in the Sun (2015),Action|Drama|Thriller,146730,36.5,11,3.3181818181818183
60124,Turn the River (2007),Drama,60124,36.5,11,3.3181818181818183
172251,One Last Thing... (2005),Comedy|Crime|Drama,172251,36.5,11,3.3181818181818183
111553,Interior. Leather Bar. (2013),Drama,111553,36.5,11,3.3181818181818183
93022,Miss Nobody (2010),Comedy|Crime,93022,73.0,22,3.3181818181818183
31956,5x2 (2004),Drama|Romance,31956,547.5,165,3.3181818181818183
6914,Preaching to the Perverted (1997),Comedy|Drama,6914,109.5,33,3.3181818181818183
105540,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical,105540,73.0,22,3.3181818181818183
173293,The Mad Scientist (1941),Action|Animation,173293,36.5,11,3.3181818181818183
33624,11 Harrowhouse (1974),Comedy|Crime,33624,36.5,11,3.3181818181818183
65562,Habana Blues (2005),Drama|Musical,65562,36.5,11,3.3181818181818183
5659,"Rocking Horse Winner, The (1950)",Drama|Horror,5659,182.5,55,3.3181818181818183
167772,The Spirit of Christmas (1995),Animation|Comedy,167772,36.5,11,3.3181818181818183
40831,My Mother's Smile (a.k.a. The Religion Hour) (L'ora di religione) (Il sorriso di mia madre) (2002),Drama,40831,36.5,11,3.3181818181818183
86432,Outside the Law (Hors-la-loi) (2010),Crime|Drama|War,86432,73.0,22,3.3181818181818183
143464,Where Hope Grows (2014),Drama,143464,36.5,11,3.3181818181818183
192849,Bert Kreischer: Secret Time (2018),Comedy,192849,36.5,11,3.3181818181818183
140279,Eldorado (2008),Comedy|Drama,140279,36.5,11,3.3181818181818183
96664,Where Do We Go Now? (2011),Comedy|Drama,96664,182.5,55,3.3181818181818183
79633,"Kautokeino Rebellion, The (Kautokeino-opprøret) (2008)",Drama,79633,73.0,22,3.3181818181818183
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,98633,36.5,11,3.3181818181818183
156819,Confirmation (2016),Drama,156819,146.0,44,3.3181818181818183
183369,Last Men in Aleppo (2017),Documentary,183369,36.5,11,3.3181818181818183
88284,"Think Fast, Mr. Moto (1937)",Crime|Drama|Mystery|Thriller,88284,36.5,11,3.3181818181818183
108875,Harvest (Stadt Land Fluss) (2011),Drama|Romance,108875,36.5,11,3.3181818181818183
5635,"Man from Elysian Fields, The (2001)",Drama,5635,667.0,201,3.318407960199005
179815,"Roman J. Israel, Esq. (2017)",Drama|Thriller,179815,265.5,80,3.31875
34583,Prime Cut (1972),Action|Crime|Drama,34583,265.5,80,3.31875
73370,"Thorn Birds, The (1983)",Drama|Romance,73370,229.0,69,3.318840579710145
26301,Save the Tiger (1973),Drama,26301,192.5,58,3.3189655172413794
184999,Overboard (2018),Comedy|Romance,184999,192.5,58,3.3189655172413794
4628,New York Stories (1989),Comedy|Drama,4628,2340.0,705,3.3191489361702127
48319,Flyboys (2006),Action|Adventure|Drama|War,48319,1487.0,448,3.3191964285714284
78585,Dream (Bi-mong) (2008),Drama|Fantasy|Mystery|Romance,78585,119.5,36,3.3194444444444446
2926,Hairspray (1988),Comedy|Drama,2926,12843.5,3869,3.319591625743086
106785,Homefront (2013),Action|Crime|Thriller,106785,1537.0,463,3.3196544276457884
5759,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",Comedy|Drama,5759,202.5,61,3.319672131147541
25900,"Curse of the Cat People, The (1944)",Drama,25900,285.5,86,3.3197674418604652
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,6868,1842.5,555,3.31981981981982
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,709,10481.0,3157,3.319923978460564
143531,Mountains May Depart (2015),Drama,143531,83.0,25,3.32
59705,"Witnesses, The (Les témoins) (2007)",Drama,59705,83.0,25,3.32
2562,Bandits (1997),Drama,2562,896.5,270,3.3203703703703704
7295,After the Life (2002),Crime|Drama,7295,129.5,39,3.3205128205128207
113501,Appleseed Alpha (2014),Action|Animation|Sci-Fi,113501,259.0,78,3.3205128205128207
1157,"Symphonie pastorale, La (1946)",Drama,1157,129.5,39,3.3205128205128207
39481,Will Success Spoil Rock Hunter? (1957),Comedy|Romance,39481,129.5,39,3.3205128205128207
87869,Horrible Bosses (2011),Comedy|Crime,87869,15810.0,4761,3.3207309388783868
36539,"Thing About My Folks, The (2005)",Comedy,36539,176.0,53,3.3207547169811322
39529,"Race for Your Life, Charlie Brown (1977)",Adventure|Animation|Children,39529,176.0,53,3.3207547169811322
25916,They Were Expendable (1945),Drama|War,25916,398.5,120,3.3208333333333333
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,6882,1159.0,349,3.320916905444126
31263,Torremolinos 73 (2003),Comedy|Drama,31263,269.0,81,3.3209876543209877
103541,Thanks for Sharing (2012),Comedy|Drama,103541,538.0,162,3.3209876543209877
37211,Go West (1940),Comedy|Musical|Western,37211,269.0,81,3.3209876543209877
46525,Spite Marriage (1929),Comedy,46525,46.5,14,3.3214285714285716
52418,Sky Fighters (Les Chevaliers Du Ciel) (2005),Action|Adventure,52418,46.5,14,3.3214285714285716
6972,"Watermelon Woman, The (1996)",Documentary|Drama,6972,93.0,28,3.3214285714285716
145761,Cruel & Unusual (2014),Sci-Fi|Thriller,145761,46.5,14,3.3214285714285716
80137,If God Is Willing and da Creek Don't Rise (2010),Documentary,80137,46.5,14,3.3214285714285716
86436,"Crimson Kimono, The (1959)",Crime|Mystery|Thriller,86436,46.5,14,3.3214285714285716
80990,"Lady Vanishes, The (1979)",Action|Comedy|Mystery|Romance,80990,46.5,14,3.3214285714285716
142472,Kebab Connection (2004),Action|Comedy|Romance,142472,46.5,14,3.3214285714285716
43292,Thoughtcrimes (2003),Action|Crime|Drama,43292,46.5,14,3.3214285714285716
169394,My Entire High School Sinking Into the Sea (2016),Animation,169394,46.5,14,3.3214285714285716
68976,Two English Girls (Les deux anglaises et le continent) (1971),Drama|Romance,68976,93.0,28,3.3214285714285716
133347,Ride (2015),Comedy,133347,93.0,28,3.3214285714285716
127861,The Last Gladiators (2011),Documentary,127861,46.5,14,3.3214285714285716
144496,Cruel Winter Blues (2006),Crime|Drama,144496,46.5,14,3.3214285714285716
45521,Wassup Rockers (2005),Comedy|Drama,45521,139.5,42,3.3214285714285716
98759,"Shaolin Temple, The (Shao Lin Si) (1982)",Action,98759,46.5,14,3.3214285714285716
82051,Dishonored (1931),Drama|War,82051,46.5,14,3.3214285714285716
56614,"Regular Lovers (Amants réguliers, Les) (2005)",Drama,56614,93.0,28,3.3214285714285716
37626,It's a Gift (1934),Comedy,37626,186.0,56,3.3214285714285716
113534,Jesse Stone: Thin Ice (2009),Crime|Drama|Mystery,113534,93.0,28,3.3214285714285716
109157,"Long Way Down, A (2014)",Comedy|Drama,109157,511.5,154,3.3214285714285716
63629,Fanny (1961),Drama|Romance,63629,46.5,14,3.3214285714285716
3618,Small Time Crooks (2000),Comedy|Crime,3618,7603.0,2289,3.3215377894276976
63113,Quantum of Solace (2008),Action|Adventure|Thriller,63113,23955.0,7212,3.321547420965058
521,Romeo Is Bleeding (1993),Crime|Thriller,521,7483.5,2253,3.3215712383488682
55205,Interview (2007),Drama,55205,661.0,199,3.321608040201005
3963,"Unsinkable Molly Brown, The (1964)",Musical,3963,1817.0,547,3.3217550274223036
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,4789,1342.0,404,3.3217821782178216
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,3684,6497.5,1956,3.321830265848671
1608,Air Force One (1997),Action|Thriller,1608,56850.5,17114,3.321870982821082
6895,Normal (2003),Drama,6895,242.5,73,3.3219178082191783
77596,Lebanon (2009),Drama|War,77596,345.5,104,3.3221153846153846
2420,"Karate Kid, The (1984)",Drama,2420,36241.0,10909,3.3221193509945914
6124,Savannah Smiles (1982),Comedy,6124,495.0,149,3.3221476510067114
60020,"Warlords, The (Tau ming chong) (2007)",Action|Drama|War,60020,402.0,121,3.322314049586777
57,Home for the Holidays (1995),Drama,57,8405.5,2530,3.3223320158102765
62344,Rachel Getting Married (2008),Drama|Romance,62344,2674.5,805,3.322360248447205
169760,Lady Macbeth (2017),Drama,169760,252.5,76,3.3223684210526314
52975,Hairspray (2007),Comedy|Drama|Musical,52975,7336.0,2208,3.322463768115942
164268,Iliza Shlesinger: Confirmed Kills (2016),Comedy,164268,103.0,31,3.3225806451612905
134621,A Flying Ship (1979),Animation|Children,134621,103.0,31,3.3225806451612905
76272,Five Minutes of Heaven (2009),Crime|Drama|Thriller,76272,309.0,93,3.3225806451612905
8222,"Other, The (1972)",Drama|Horror|Mystery|Thriller,8222,412.0,124,3.3225806451612905
80124,Sisters (Syostry) (2001),Action|Crime|Drama,80124,103.0,31,3.3225806451612905
46108,Lower City (Cidade Baixa) (2005),Drama,46108,103.0,31,3.3225806451612905
26695,"Krays, The (1990)",Drama,26695,365.5,110,3.3227272727272728
6217,"Safety of Objects, The (2001)",Drama,6217,535.0,161,3.3229813664596275
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,6588,216.0,65,3.3230769230769233
43914,Winter Passing (2005),Drama,43914,648.0,195,3.3230769230769233
1585,Love Serenade (1996),Comedy,1585,724.5,218,3.323394495412844
7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,7108,339.0,102,3.323529411764706
50940,Murk (Mørke) (2005),Drama|Thriller,50940,56.5,17,3.323529411764706
89580,Neds (2010),Drama,89580,169.5,51,3.323529411764706
73359,"Guide for the Married Man, A (1967)",Comedy,73359,56.5,17,3.323529411764706
139636,The Blue Elephant (2014),Drama|Horror|Mystery|Thriller,139636,56.5,17,3.323529411764706
94044,Terraferma (2011),Drama,94044,56.5,17,3.323529411764706
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,31162,1130.0,340,3.323529411764706
120639,Tiger Eyes (2012),Drama,120639,56.5,17,3.323529411764706
26990,Photographing Fairies (1997),Drama|Fantasy|Mystery,26990,56.5,17,3.323529411764706
5993,Max (2002),Drama,5993,734.5,221,3.323529411764706
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama,1156,169.5,51,3.323529411764706
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,4056,5906.0,1777,3.3235790658413054
361,It Could Happen to You (1994),Comedy|Drama|Romance,361,18496.5,5565,3.323719676549865
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,2672,15951.0,4799,3.323817461971244
49284,10 Items or Less (2006),Comedy|Drama|Romance,49284,1632.0,491,3.3238289205702647
47940,Time to Leave (2005),Drama,47940,236.0,71,3.323943661971831
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,8773,472.0,142,3.323943661971831
141648,We Are Your Friends (2015),Drama|Romance,141648,415.5,125,3.324
8488,Siddhartha (1972),Drama,8488,179.5,54,3.324074074074074
2633,"Mummy, The (1932)",Horror|Romance,2633,6974.0,2098,3.3241182078169684
65982,Outlander (2008),Action|Adventure|Sci-Fi,65982,2297.0,691,3.324167872648336
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,404,302.5,91,3.3241758241758244
90914,"Devil's Double, The (2011)",Action|Drama,90914,671.5,202,3.3242574257425743
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,1008,2752.5,828,3.324275362318841
163094,The Sea of Trees (2016),Drama,163094,123.0,37,3.324324324324324
33421,Dear Wendy (2005),Drama,33421,635.0,191,3.324607329842932
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,1870,1346.5,405,3.3246913580246913
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,5466,645.0,194,3.3247422680412373
178667,Gerald's Game (2017),Horror|Thriller,178667,854.5,257,3.3249027237354087
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,4865,18639.5,5606,3.3249197288619334
1044,Surviving Picasso (1996),Drama,1044,1785.5,537,3.324953445065177
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,2297,16764.5,5042,3.324970249900833
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,136355,66.5,20,3.325
84223,Mademoiselle Chambon (2009),Drama|Romance,84223,66.5,20,3.325
69677,Daisy Kenyon (1947),Drama|Romance,69677,66.5,20,3.325
96753,Blue Like Jazz (2012),Comedy|Drama,96753,66.5,20,3.325
100540,Bronies: The Extremely Unexpected Adult Fans of My Little Pony (2012),Documentary,100540,66.5,20,3.325
156017,Who Took Johnny (2014),Documentary,156017,66.5,20,3.325
148242,Wakko's Wish (1999),Animation|Comedy,148242,66.5,20,3.325
31349,I Married a Witch (1942),Comedy|Fantasy|Romance,31349,266.0,80,3.325
81027,Autumn Ball (Sügisball) (2007),Drama,81027,66.5,20,3.325
77981,Sparrow (a.k.a. Cultured Bird) (Man jeuk) (2008),Drama|Romance,77981,66.5,20,3.325
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,77709,266.0,80,3.325
5497,Our Man Flint (1965),Adventure|Comedy|Sci-Fi,5497,1606.0,483,3.3250517598343685
8898,"Robinson Crusoe (Adventures of Robinson Crusoe, The) (1954)",Adventure|Drama,8898,209.5,63,3.3253968253968256
5493,In Like Flint (1967),Action|Adventure|Comedy,5493,1257.0,378,3.3253968253968256
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,7007,5946.0,1788,3.325503355704698
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,8371,20059.5,6032,3.325513925729443
26181,"War Wagon, The (1967)",Action|Western,26181,429.0,129,3.3255813953488373
26155,Khartoum (1966),Action|Adventure|Drama|War,26155,286.0,86,3.3255813953488373
41025,"Good Woman, A (2004)",Comedy|Drama|Romance,41025,515.5,155,3.325806451612903
116841,Rosewater (2014),Drama,116841,296.0,89,3.3258426966292136
112550,White God (Fehér isten) (2014),Drama,112550,296.0,89,3.3258426966292136
60857,"Tracey Fragments, The (2007)",Drama,60857,296.0,89,3.3258426966292136
2928,"Razor's Edge, The (1984)",Drama,2928,1852.5,557,3.3258527827648114
8957,Saw (2004),Horror|Mystery|Thriller,8957,32076.5,9644,3.326057652426379
27824,Running On Karma (Daai Zek Lou) (2003),Action|Drama|Thriller,27824,76.5,23,3.3260869565217392
27316,6ixtynin9 (Ruang Talok 69) (1999),Action|Comedy|Thriller,27316,229.5,69,3.3260869565217392
6911,"Jolson Story, The (1946)",Musical,6911,153.0,46,3.3260869565217392
26307,Five Fingers of Death (1972),Action|Drama|Romance,26307,76.5,23,3.3260869565217392
140581,I Am Chris Farley (2015),Documentary,140581,153.0,46,3.3260869565217392
157342,Embers (2015),Sci-Fi,157342,76.5,23,3.3260869565217392
177231,Brad's Status (2017),Comedy,177231,239.5,72,3.326388888888889
177763,Murder on the Orient Express (2017),Crime|Drama|Mystery,177763,2481.5,746,3.326407506702413
8862,Criminal (2004),Comedy|Drama,8862,891.5,268,3.326492537313433
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,33669,4990.0,1500,3.3266666666666667
74306,"Sun, The (Solntse) (2005)",Drama,74306,86.5,26,3.326923076923077
6455,North to Alaska (1960),Comedy|Western,6455,472.5,142,3.3274647887323945
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,63033,2692.0,809,3.327564894932015
162608,Kevin Hart: What Now? (2016),(no genres listed),162608,96.5,29,3.3275862068965516
71201,Return Of The Ghostbusters (2007),Comedy,71201,96.5,29,3.3275862068965516
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,91784,96.5,29,3.3275862068965516
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,690,289.5,87,3.3275862068965516
101741,Trance (2013),Crime|Thriller,101741,2336.0,702,3.3276353276353277
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,137863,299.5,90,3.327777777777778
7637,Irma Vep (1996),Comedy|Drama,7637,512.5,154,3.3279220779220777
2280,Clay Pigeons (1998),Crime,2280,3125.0,939,3.3280085197018106
118572,The Mule (2014),Comedy|Crime|Drama,118572,106.5,32,3.328125
136459,Jeff Dunham: Spark of Insanity (2007),Comedy,136459,213.0,64,3.328125
90645,Anonymous (2011),Drama,90645,852.0,256,3.328125
70656,Harvard Beats Yale 29-29 (2008),Documentary,70656,106.5,32,3.328125
77146,Reclaim Your Brain (Free Rainer) (2007),Comedy|Crime|Drama|Romance,77146,106.5,32,3.328125
3015,Coma (1978),Thriller,3015,3711.0,1115,3.3282511210762333
116217,Secret of the Wings (2012),Adventure|Animation|Children|Fantasy,116217,339.5,102,3.3284313725490198
151693,Holy Hell,(no genres listed),151693,116.5,35,3.3285714285714287
70344,Cold Souls (2009),Comedy|Drama,70344,582.5,175,3.3285714285714287
104231,Drug War (Du zhan) (2012),Crime,104231,233.0,70,3.3285714285714287
264,"Enfer, L' (1994)",Drama,264,582.5,175,3.3285714285714287
1573,Face/Off (1997),Action|Crime|Drama|Thriller,1573,74136.0,22272,3.3286637931034484
105,"Bridges of Madison County, The (1995)",Drama|Romance,105,37562.0,11284,3.3287841191067
108212,Saint Laurent (2014),Drama|Romance,108212,126.5,38,3.3289473684210527
43482,"Bitter Tea of General Yen, The (1933)",Drama|Romance|War,43482,126.5,38,3.3289473684210527
135848,Kite (1998),Action|Animation|Crime|Thriller,135848,126.5,38,3.3289473684210527
77264,Ballet Shoes (2007),Children|Drama,77264,253.0,76,3.3289473684210527
6706,Taking Sides (2001),Drama,6706,126.5,38,3.3289473684210527
1871,"Friend of the Deceased, A (Priyatel pokonika) (1997)",Comedy|Drama,1871,263.0,79,3.329113924050633
82564,"Last of the Mohicans, The (1936)",Adventure|Drama|War,82564,136.5,41,3.3292682926829267
98985,"Three Brothers, The (Les trois frères) (1995)",Comedy,98985,136.5,41,3.3292682926829267
5491,"Eddy Duchin Story, The (1956)",Drama|Musical|Romance,5491,136.5,41,3.3292682926829267
53349,Ten Canoes (2006),Adventure|Comedy|Drama|War,53349,273.0,82,3.3292682926829267
6923,Sherlock Holmes and the Voice of Terror (1942),Crime|Mystery|War,6923,273.0,82,3.3292682926829267
72131,Michael Jackson's This Is It (2009),Documentary|Musical|IMAX,72131,1092.0,328,3.3292682926829267
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,1909,48183.0,14472,3.3293946932006633
2397,Mass Appeal (1984),Drama,2397,566.0,170,3.3294117647058825
3790,Groove (2000),Drama,3790,1005.5,302,3.3294701986754967
271,Losing Isaiah (1995),Drama,271,4375.0,1314,3.3295281582952816
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War,82931,293.0,88,3.3295454545454546
27821,"Interpreter, The (2005)",Drama|Thriller,27821,7545.0,2266,3.3296557811120917
130588,Escobar: Paradise Lost (2014),Romance|Thriller,130588,156.5,47,3.3297872340425534
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,45668,7422.5,2229,3.329968595782862
59621,How to Rob a Bank (2007),Comedy|Crime|Mystery|Thriller,59621,166.5,50,3.33
857,Crows and Sparrows (Wuya yu maque) (1949),Drama,857,166.5,50,3.33
141846,Steve Jobs: The Man in the Machine (2015),Documentary,141846,343.0,103,3.3300970873786406
25962,King Solomon's Mines (1950),Action|Adventure|Romance,25962,353.0,106,3.330188679245283
44193,She's the Man (2006),Comedy|Romance,44193,6700.5,2012,3.3302683896620278
91978,Man on a Ledge (2012),Crime|Thriller,91978,2767.5,831,3.3303249097472922
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,7650,559.5,168,3.330357142857143
173007,Blame! (2017),Action|Animation|Drama|Horror|Sci-Fi,173007,186.5,56,3.330357142857143
127124,I'll See You in My Dreams (2015),Comedy|Drama,127124,186.5,56,3.330357142857143
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,188,9016.5,2707,3.3308090136682673
59143,Super High Me (2007),Comedy|Documentary,59143,1329.0,399,3.330827067669173
3903,Urbania (2000),Drama,3903,896.0,269,3.3308550185873607
8272,Cromwell (1970),Drama,8272,226.5,68,3.3308823529411766
99007,Warm Bodies (2013),Comedy|Horror|Romance,99007,7222.0,2168,3.331180811808118
42634,Boys Don't Cry (Chlopaki nie placza) (2000),Comedy,42634,266.5,80,3.33125
30783,Blood and Black Lace (Sei donne per l'assassino) (1964),Horror|Thriller,30783,276.5,83,3.3313253012048194
86898,"Tree of Life, The (2011)",Drama,86898,5603.5,1682,3.331450653983353
1476,Private Parts (1997),Comedy|Drama,1476,21854.5,6560,3.3314786585365854
2340,Meet Joe Black (1998),Romance,2340,22854.5,6860,3.3315597667638484
132446,Atari: Game Over (2014),Documentary,132446,316.5,95,3.331578947368421
1883,Bulworth (1998),Comedy|Drama|Romance,1883,18521.0,5559,3.331714337110991
2180,Torn Curtain (1966),Thriller,2180,2169.0,651,3.3317972350230414
33781,Quo Vadis (1951),Drama|Romance,33781,386.5,116,3.331896551724138
38600,Factotum (2005),Drama,38600,973.0,292,3.3321917808219177
98585,Hitchcock (2012),Drama,98585,1479.5,444,3.3322072072072073
2209,Young and Innocent (1937),Crime|Thriller,2209,636.5,191,3.332460732984293
93443,Goon (2011),Comedy|Drama,93443,1999.5,600,3.3325
6476,Shattered (1991),Mystery|Thriller,6476,676.5,203,3.332512315270936
2518,Night Shift (1982),Comedy,2518,7278.5,2184,3.33264652014652
103372,"Heat, The (2013)",Action|Comedy|Crime,103372,5103.0,1531,3.333115610711953
125507,The Tunnel of Love (1958),Comedy|Romance,125507,10.0,3,3.3333333333333335
67896,Law and Order (1953),Action|Romance|Western,67896,10.0,3,3.3333333333333335
157438,Eight on the Lam (1967),Comedy,157438,10.0,3,3.3333333333333335
184717,Lost Property Office (2017),Animation|Drama,184717,10.0,3,3.3333333333333335
189531,Testosterone (2003),Comedy|Drama,189531,10.0,3,3.3333333333333335
188131,Thirty-three (1965),Comedy,188131,10.0,3,3.3333333333333335
117196,Lucky Partners (1940),Comedy|Drama|Romance,117196,10.0,3,3.3333333333333335
175053,Think Of Me (2011),Drama,175053,10.0,3,3.3333333333333335
103411,"Doctor and the Devils, The (1985)",Drama|Horror,103411,10.0,3,3.3333333333333335
